vesselId,gfwName,gfwTonnage,mofStatus,mofNameKor,mofTonnage,mofPossibleMisclassification,tacPathA_status,tacPathA_name,tacPathA_numberStatus,tacPathB_status,tacPathB_name,tacPathB_numberStatus
629762528-8709-ed5e-240c-0c2c40d8cd44,JE3 NAM YEONG HO,,name_fuzzy_below_threshold,제207득명호,138.0,False,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,제102남영,mismatch
62a604f8d-d5be-e250-6e12-382216f6c99f,NAM DEOG 5 HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62a7ec818-82cb-3103-ea4e-f52e4551f667,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
62ae1e3f6-6309-471f-cade-f2aa1af50786,KCG P126,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62ae7cb6b-b902-8285-2dd1-c9006ae377ea,88DONGKYUNG HO,,name_fuzzy_below_threshold,MIN DONG YU 61243,236.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62b05a8f9-9afc-7592-96a5-86b1b0ac6cd4,208DAE IL HO,,name_fuzzy_below_threshold,EN LONG,9630.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62b224636-6919-3044-4985-223792f26dd4,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
62b9126f7-7594-c67b-0d26-3f4b87da3b66,HAE,,name_fuzzy_below_threshold,해진호,34.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62bb3a276-61c2-cf8c-1a58-c69cf3d24b94,SINNARAEHO,,name_fuzzy_below_threshold,KATSU MARU NO.8,16.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62bb4e877-750a-606e-2f72-27e2df9880b4,207DAE YEON HO,,name_fuzzy_below_threshold,BLUE SEA NO.1,498.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62bc92f51-1e45-7a24-4c8c-3a425f77400c,MAN SEONG HO,,name_fuzzy_below_threshold,제111광명호,215.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62c579f02-2f1f-6096-9164-ee9875852daf,NO.102WOOYANG,,name_fuzzy_below_threshold,SHIN KWANG B- 6,678.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62cd4b651-13cf-af1a-1396-2fcf5043d4e1,WHITE SHARK,,name_fuzzy_below_threshold,CMA CGM WHITE SHARK,54309.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62d51449a-a222-4b98-3241-a9502284451f,SHINHYUNHO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62d7d08f5-52b3-84e1-cdd9-32169bc0692f,2016SINAESAN,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62d852535-5210-8116-ea53-a5bac6ae1f2c,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
62dbde812-2cac-c6df-6e57-ee900257655f,102 HAE GEUM,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62de65dc8-8ebd-3df7-f04d-0ae24cae070c,HAE YONG HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62e25a29a-a023-5a2d-8d1b-773fdb941381,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
62e347afe-edb6-b4fc-9c5b-a43f0d830538,NEWYONGGUNGHO,,name_fuzzy_below_threshold,NO 8 KYOSHIN GO,656.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62e3b6ea3-3c5d-bc62-6a8a-9539acd2bb4e,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
62e6f96da-a07c-146d-81ff-5f0a9aa961a7,TAEDONG,,name_fuzzy_below_threshold,태흥 피-3,350.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
62eeaf081-1298-5456-4998-491b03273b2b,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
62fe8ce39-98ab-c18f-7d96-a42ccde94817,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
63025a379-9aae-b3d5-bea3-d849b7b15403,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
6307f0ba0-08a4-c242-dc4a-9b9a10f590f6,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
6316aa368-83e5-561a-ea10-9fcec9502ac5,21 HAENG UN,,name_fuzzy_below_threshold,SAM SEUNG NO.3,19.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6316c45cc-c533-4d0d-836e-53ed1b06a30e,3HA YONG,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6317e7f01-1abe-87f7-088c-15d20c1ee7cf,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
631e77ec1-12fc-46a9-b758-c09b30effd5f,BOGYEONGHO,,name_fuzzy_below_threshold,BAO YANG 3,16766.0,True,not_attempted_no_mof_match,,,name_fuzzy_mutual,제2보경호,one_side_missing
631fd20ca-a4ec-a4d1-43c3-16a7d6daca57,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
632e195c2-2c34-b6ab-3118-b05abf95cbd4,NEW MYUNG JIN HO,,name_fuzzy_below_threshold,CHUN YANG 17,2994.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6355131c3-33cc-6517-15db-dc6b4e8531fe,866TAEPYOUNG,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
635615a21-1276-bbcc-1408-0b54d5dd7a9b,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
63579a159-9965-f340-0e63-6a0234ceed69,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
63598e4f8-8335-1b0c-846e-e48b04499615,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
635f55c00-0ece-7e5a-d035-3be15909d083,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
63705a1e9-9a13-6ca5-45d3-0fc7b859a08f,5DAE SUNG HO,,name_fuzzy_below_threshold,PAS SUNRISE,19994.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
637634e72-28ab-2782-0328-e9414f65ef14,DAE SEONG HO,,name_fuzzy_below_threshold,NAMI ONE,33286.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
63785c31c-c0e0-cba9-9933-03481728c808,IN SUNG 3HO,,name_fuzzy_below_threshold,CHUN SHUN,6577.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
637973e76-6793-3107-a4be-3a936522160d,CHEONG JIN HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,청진호,none
6385297d4-4ece-db99-bb97-5eabfb4359c2,TAE UN,,name_fuzzy_below_threshold,355 HYE SEUNG,499.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
638bcf8e6-6c49-50b8-2dea-3e191e2e4995,CHEON_BOK,,name_fuzzy_below_threshold,KUK DONG 1201,180.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6398670e8-8b09-87b1-b546-a2f416d81268,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
639902190-0c53-b0ea-afe9-398095e0d9e3,HAEGWANG,,name_fuzzy_below_threshold,GRANDE,8.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,해광호,none
639edfcf1-14e8-1bc6-41ca-2a38b8fb6f2e,HYEONJINHO,,name_fuzzy_below_threshold,홍선,499.0,True,not_attempted_no_mof_match,,,name_fuzzy_mutual,108형진호,one_side_missing
63a04e7d8-8c27-f4e3-a2d8-cf8e08d4a8c5,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
63aa36067-781d-7d5c-c56f-924e138d044d,,,name_fuzzy,성일호,795.0,True,name_fuzzy_non_mutual,77성일호,one_side_missing,name_fuzzy_below_threshold,,
63b185b84-460c-3da6-c412-90ed58852570,SUZY,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
63b5724ca-a27b-45f8-adf2-022761d284d5,15GEUM HWA,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
63bd1b5db-bd71-af54-48a1-60cdb447a741,1 DAE YANG,339.0,name_fuzzy,121대양,339.0,False,name_fuzzy_below_threshold,,,name_fuzzy_below_threshold,,
63c08bcc6-6dea-8d3a-17f0-e4781b3c9153,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
63c35a199-99e0-3107-ab0e-878eb7f4a3bc,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
63c89a755-50ba-ebd1-dda7-19f297194e39,11TEAWHA,,name_fuzzy_below_threshold,TOSHO HO,280.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
63c9c8db1-1322-42ec-7da3-ea3507ae51a1,GEUM NAM,,name_fuzzy_below_threshold,남명호,149.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
63c9ebc2c-c05c-0771-34b6-6623d35226b5,2023 DONG IL HO,,name_fuzzy_below_threshold,2012포스코,356.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
63ce502f7-7472-5845-4737-de9729ab8c89,I RE,,name_fuzzy_below_threshold,KRITI REX,7548.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
63de3169a-a1a7-cf8f-e835-48b3c5eab2eb,75 DONG KYUNG HO,,name_fuzzy_below_threshold,807신흥호,2211.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
63f2bc2f6-6d89-8bb0-af96-9f21ff852238,,,imo_exact,티앤 레토,2650.0,True,name_fuzzy_below_threshold,,,name_fuzzy_below_threshold,,
63fbd7292-2624-e547-efb8-2e29711b6042,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
63feaf79f-f2ae-f9d1-6025-dddfc55b8d52,WON DAE SEUNG,,name_fuzzy_below_threshold,THE SUN,2855.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6407c3bbb-b5ba-0360-d87a-9d6985ef1660,2025JANG MI HO,,name_fuzzy_below_threshold,/강남비-15000,3600.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
64142fa00-0979-c543-9803-89fd9e6ed3be,ILSIN,,name_fuzzy_below_threshold,101 SHIN DONG,141.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6415c127c-cb3c-6577-cadb-496af3296533,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
6421a8bdf-f5e7-bc52-bc77-b6328805ca9d,HAENURY,,name_fuzzy_below_threshold,현정호,92.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
64346438e-e364-7846-a56a-e9138825d828,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
6437d21d4-4545-5864-7882-051f2bc5ee9d,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
64390f542-28b2-de4a-923a-336c688c12ca,MYEONG YANG,,name_fuzzy_below_threshold,MYUNGJIN 20001,5613.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6439ebe2d-ddd0-da83-e4b2-c3f2885761bb,TEAM SKY,,name_fuzzy_below_threshold,APUS,80620.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
643ba3798-87fe-2d24-aaf4-bc243e035eb7,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
644c4d78c-c967-a88d-53d6-ea84f6e2df25,3 EO PUNG HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
644e3623f-f2e9-3c3d-bd7b-e93a76bac416,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
645d5fb57-74b3-5033-1b1b-ac15f04ab934,GGA MANG HO@,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
645eda11a-ae3a-865e-0548-bd4d749813d6,YE JIN HO,,name_fuzzy_below_threshold,대진8006,411.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6463451e3-3069-6bb8-23c4-edc899dfe9a6,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
646743e58-801e-1e70-ce72-739cc7ea122c,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
646fd8f78-893a-ef13-5907-0fcfa57ad450,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
6471493e5-55f8-8e99-3c32-c6763f6f7581,NEW HANSARI 3,,name_fuzzy_below_threshold,NO.1 HIRO MARU,9.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6475b2540-0bce-ac93-6228-c4a3e2fe1282,BADAHARI HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
647f0489c-c2e4-e7ab-9a79-67e46185f3d1,JEON JIN HO,,name_fuzzy_below_threshold,서암호,127.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
648313bf7-7b1b-579c-8631-b4cec23dd636,NEW JIN JO,,name_fuzzy_below_threshold,JI 281,2845.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6492ba74f-f69a-c4ad-79fa-1d4abd11baf0,,,name_fuzzy,삼성호,223.0,True,name_fuzzy_non_mutual,삼성호,none,name_fuzzy_below_threshold,,
6494788b2-2b36-0acd-d2f7-6208253e7776,NO.27DAEHYUN,,name_fuzzy_below_threshold,제105대경호,44.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
649918d67-7d11-0490-062f-2106ec261b95,MAN GANG,,name_fuzzy_below_threshold,경향 5,142.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
649a35523-3adb-40e4-4499-806d74659f7c,MANTISHO,,name_fuzzy_below_threshold,건민 티7호,111.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
64a0bbf10-0d9e-7f50-5d8c-f5c8b8ba2d58,NO.307 SEO HYUN,,name_fuzzy_below_threshold,니레,10483.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
64a156ab2-2072-9e95-e0c2-cc5aaf420997,5SEUNG JIN HO,,name_fuzzy_below_threshold,대보2호,241.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
64a7905fa-af91-4956-831c-1fe1678ff096,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
64ac7b916-6209-c805-2ffc-6043ee7c8d47,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
64acc0c94-422e-ece1-5bc0-e349560dd760,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
64b45f79d-d9f8-6b6d-1741-c7e6bab4342b,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
64c8ca2c0-02df-6112-53a5-46c5eae3bd55,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
64ca2a332-23ee-6948-b260-612c4291edfb,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
64d242015-57c3-472a-dd48-1580b8e78c5e,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
64e912e1d-d860-1fec-c0f9-e137866e8d18,RECORDHO,,name_fuzzy_below_threshold,TOSHO HO,280.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
64e9ce66c-cc03-0547-5124-a478ca73f05e,NAM KYOUNG,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
64ea503b2-2737-5765-b56f-7e985a2c3fee,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
64eb846ea-a25a-3177-4140-ba9722877f28,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
64f039987-723b-81e9-d031-8844e8961e89,,,name_fuzzy,승진호,95.0,True,name_fuzzy_non_mutual,7승진호,one_side_missing,name_fuzzy_below_threshold,,
64f450922-27c6-1657-65cd-48384a6fd8c0,ECO BUSAN,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
64f656a16-6f48-3b48-348a-569fb9b20fa0,6 DAE YANG HO,,name_fuzzy_below_threshold,한동 8,996.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
64ffbe4f8-85ac-4893-f3c2-2efb9af200c8,707DONGSAMHO,,name_fuzzy_below_threshold,HAE SONG 2,1000.0,True,not_attempted_no_mof_match,,,name_fuzzy_mutual,동삼호,one_side_missing
650ea1651-1fab-cb70-04d9-d1a85e624b0e,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
651a06b07-7cc1-f5dd-e8a7-c50aac1c4a2c,211TAEJINHO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_mutual,태진호,one_side_missing
652a9a809-981d-c462-1d1c-aaad7ce5270b,SIMITER,,name_fuzzy_below_threshold,SAM SEUNG NO.3,19.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6539d028b-ba19-7a42-9cf7-f1e9d0a4da7f,PPAPPONG,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
653e40529-9761-041c-95a9-073e361fad93,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
654b05124-4604-6226-fe69-463fb18e71c4,3000JINHEUNG,,name_fuzzy_below_threshold,니레,10483.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,진흥호,one_side_missing
654d1cea7-7c63-8c01-527c-bc23dca469f2,BU KYUNG 17,,name_fuzzy_below_threshold,부경FD-6,3797.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
655c53f3d-db1a-cc32-c526-81fa9ccdaff2,DEOG SEONG,,name_fuzzy_below_threshold,112광명호,199.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6569e9581-1bda-2024-e08e-a9639479ed6e,WON SAN STAR,,name_fuzzy_below_threshold,WOO SEUNG HO,99.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
656cc4bb9-93ab-6708-eb67-a4206e78959e,,,imo_exact,동방루비,2879.0,True,name_fuzzy_below_threshold,,,name_fuzzy_below_threshold,,
6581c4b6d-d257-0831-d38d-9ffeb823caab,YUNJINHO,,name_fuzzy_below_threshold,LURONJU 1322,214.0,False,not_attempted_no_mof_match,,,name_fuzzy_mutual,윤진호,none
65866156c-cc50-e2a6-7df3-253dbba68adb,,,callsign_exact,23우양호,11.0,True,name_fuzzy_non_mutual,우양호,one_side_missing,unmatched,,
65a3a066f-fac0-fa4f-ce0c-5e84c4554772,88PUNGSEONG,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_mutual,풍성호,one_side_missing
65a76e1ac-c542-b2b2-0556-01f2d6a5e8a9,,,name_fuzzy,HAN SEONG HO,65.0,True,name_fuzzy_below_threshold,,,name_fuzzy_below_threshold,,
65ada84e1-1e7c-264b-d7f5-75c9e8fd9611,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
65bfa401e-e4a0-e666-5885-895183962b1f,3 S1N SUNG H0,,name_fuzzy_below_threshold,은성800,396.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
65bfd2c77-7b7e-f780-4d94-c1d150746337,GYERYONG,,name_fuzzy_below_threshold,대원티-1,64.0,True,not_attempted_no_mof_match,,,name_fuzzy_mutual,계룡호,none
65c1e24b2-2bae-becd-af77-cb516900308f,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
65c6c3ed9-9b6b-19a6-f6f3-a37fe8c45ce7,JE DONG HO,,name_fuzzy_below_threshold,니레,10483.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
65ebf22b1-17b2-1ffd-0148-ff8a2f1f7dda,5SAMSEONGHO,,name_fuzzy_below_threshold,대국25호,63.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,삼성호,one_side_missing
65f8907bc-c710-6773-b09d-03ca110fe235,DAJUNG HO,,name_fuzzy_below_threshold,부경FD-6,3797.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
65fe155a0-0c7d-cb86-40bc-360020946c6a,35SEONGKWANG,,name_fuzzy_below_threshold,제101광명,99.0,False,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,선광호,one_side_missing
6622545e3-3c04-d707-643a-93f051f1d81c,LUKINA,,name_fuzzy_below_threshold,대성,203.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6625d9a49-9d6a-8fe1-4d08-a25e59373d96,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
6627a5f2c-c2a7-c163-a29b-66a0bbf634b6,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
662b54442-2af1-f0f7-edc1-8bb3ceb584c6,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
662d4b438-8572-10f7-6902-5abfa0e5296b,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
662dafd04-46bc-de2e-dcd0-c7b3a56d5222,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
662f61975-5f17-56e5-f1e5-03a3a74e0749,203U SEONG,,name_fuzzy_below_threshold,천정3호,13.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
662fb3151-1f6f-4098-1633-1f41849a8c4d,500MUGUNGHW,,name_fuzzy_below_threshold,SUIFUN,7033.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
662fe896d-dbb7-f196-1945-549b3be60317,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
6638a98cc-cf73-2054-77e9-ee4da2c37ac2,5 SUNG GWANG HO,,name_fuzzy_below_threshold,니레,10483.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
663b4e729-9cae-22cd-a2b1-3324636292f5,18GEUM HWA,,name_fuzzy_below_threshold,니레,10483.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
663eeee6f-f3f4-0777-30f5-fba4e95b4223,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
6642a5f17-74c1-85ab-62eb-7d625f1ec3d7,SUSANHO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
664f75639-97e0-5146-2559-a7573701e470,,,callsign_exact,26우양호,15.0,True,name_fuzzy_non_mutual,우양호,one_side_missing,name_fuzzy_below_threshold,,
66566d3bd-d6fb-5bec-4904-a7ce397496bb,NO101 OYANG,400.0,imo_exact,제101오양호,400.0,False,name_fuzzy_below_threshold,,,name_fuzzy_below_threshold,,
665e2eb3b-ba50-72c2-1451-9f3af7e26b38,2024BOLMAEHO,,name_fuzzy_below_threshold,MARINE NO.1,3137.0,True,not_attempted_no_mof_match,,,name_fuzzy_mutual,제2024볼매호,match
6660600a0-05e9-0e15-14dc-fa876a2fe247,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
666568998-87ca-508b-2575-63c3817e77dd,NO.121 KEUM SUNG,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
666601158-801e-1e0e-db29-2db419120828,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
666e0a567-7231-c4a7-50f6-8108aa6472f7,2027 NAM SEONG,,name_fuzzy_below_threshold,201 DAE YANG HO,149.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6679b9971-1356-3a8f-d3dd-7c4dafe21788,NARA HO,,name_fuzzy_below_threshold,한나라호,3640.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
667cd4b2e-e3d3-ca90-5a4b-547fad418b19,-27HWACHANG,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
668513ba3-3108-fa36-0e0d-5c4be595e87b,DONG HAE HO,,name_fuzzy_below_threshold,청목 1,292.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
668924a57-7ae4-34c5-67c5-716b15e83f19,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
66948bf0c-ca1a-c83c-a3f7-f289828547ca,DAECHANHO,,name_fuzzy_below_threshold,동화11호,104.0,True,not_attempted_no_mof_match,,,name_fuzzy_mutual,대창호,none
66962d997-7dcf-5b56-17df-4759536749d6,603GIL JEONG,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
669e3b6df-f4da-e4b2-9279-fefbb4b7f434,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
66af8ab28-8626-74b4-abe8-8c305108a2d0,BOKRYUN@@@@@@@@@@@AT,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
66c912be0-091e-41d2-6364-759c77c734c0,PKFB1768,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
66d1b4350-09a3-fe18-86c0-630e3d43a852,153 BAEK RYEUNG HO,,name_fuzzy_below_threshold,SAKAERU,3475.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
66d6f8b21-1027-e172-e201-8eafb76e6e1f,202 YU JIN,,name_fuzzy_below_threshold,YAN YU 649,296.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
66de81a1e-eb31-0e92-db17-34623def5290,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
66e210e6f-f9bc-f90b-5b2e-0098d5f0cfe4,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
66e3e0d5a-ab44-8e14-83e9-63102170ba4d,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
66e47d6e4-45a0-a083-d0e0-ec2e680903ee,,,name_fuzzy,NOAH,156809.0,True,unmatched,,,name_fuzzy_below_threshold,,
66e97c9ca-a169-259e-3e82-45861791de1d,YANG WOO HO,,name_fuzzy_below_threshold,한강 31호,540.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
66e9b23a6-62dc-eabd-6b01-7d6791f7b188,GALAXY HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
66eaaa225-50ee-dad1-2c4e-015512511d32,1SIN YEONG HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
66f1fd52c-cb63-058b-a8ed-92c42a07f00e,233DONGYOUNGHO,,name_fuzzy_below_threshold,고려 5005호,910.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,117동영호,mismatch
66faaefaf-fd15-7223-d5d7-9b4e10177489,FERARI,,name_fuzzy_below_threshold,아미가호,10063.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6710dc92b-b214-11ba-0020-637e1834089b,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
6711887fa-a181-42aa-ee76-30d44fcb9ac8,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
67120cb8a-a087-dab6-392b-7dbf4d8fdf6b,NURI,,name_fuzzy_below_threshold,누리호,90.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
6713b7a62-2a2f-44dc-e926-271e159467fa,BLUE MIR,,name_fuzzy_below_threshold,대명호,96.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
671c01988-8880-74a7-0447-326466bdfa5c,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
671d7b646-6ed7-c1c2-4ac0-f79986793e68,SAMHO,,name_fuzzy_below_threshold,삼호티-5호,213.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
671f6a306-62fe-c06a-b9eb-4f097eb07709,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
67245f537-7d34-1b87-d034-f58f26dd215a,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
